id,product_full_name,product_fabric_icon_1,slug_fabric_icon_1,product_fabric_icon_2,slug_fabric_icon_2,product_fabric_icon_3,slug_fabric_icon_3,product_fabric_icon_4,slug_fabric_icon_4,product_fabric_icon_5,slug_fabric_icon_5,show_on_category_page,popular,is_new,available_for_delivery_2,available_for_delivery_28,available_in_showroom,product_img,description,price,closeup,width,depth,height,pdf,product_inside,product_inside_pillow,carcas_type,paws_type,mechanism_type,sleep_place,linen_drawer,scheme,features,created,updated,product_slug,category_id,collection_id,fabric_name_id,popover_id,slider_interior_id,carousel_item_1,carousel_item_2,carousel_item_3,carousel_item_4,carousel_item_5,carousel_item_mob_1,carousel_item_mob_2,carousel_item_mob_3,carousel_item_mob_4,carousel_item_mob_5,price_old,popover_img,carousel_item_6,carousel_item_mob_6,product_img_mob,show_fabric_icons,d3
75,Кресло Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_16.png,velutto-16,,,,,true,true,true,true,true,true,images/no_img.jpg,Кресло для уютных вечеров,62413,closeups/FORMETO_ARM_KILLIAN_01_CLOSEUP.jpg,114,86,103,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,formeto-arm-kilian-01,1,7,7,1,2,carousel/FORMETO_ARM_KILLIAN_01_CARD_01.jpg,carousel/FORMETO_ARM_KILLIAN_01_CARD_02.jpg,carousel/FORMETO_ARM_KILLIAN_01_CARD_03.jpg,,,carousel/FORMETO_ARM_KILLIAN_01_CARD_MOB_01.jpg,carousel/FORMETO_ARM_KILLIAN_01_CARD_MOB_02.jpg,carousel/FORMETO_ARM_KILLIAN_01_CARD_MOB_03.jpg,,,,carousel/FORMETO_ARM_KILLIAN_01_CARD_01.jpg,,,images/no_img.jpg,true,3d/CONSONO_ARM_MAX2018.zip
76,Кресло Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/VELUTTO_16.png,velutto-16,,,,,true,true,true,true,true,true,images/no_img.jpg,Кресло для уютных вечеров,62413,closeups/FORMETO_ARM_VELUTTO_16_CLOSEUP.jpg,114,86,103,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,formeto-arm-velutto-16,1,7,11,1,2,carousel/FORMETO_ARM_VELUTTO_16_CARD_01.jpg,carousel/FORMETO_ARM_VELUTTO_16_CARD_02.jpg,carousel/FORMETO_ARM_VELUTTO_16_CARD_03.jpg,,,carousel/FORMETO_ARM_VELUTTO_16_CARD_MOB_01.jpg,carousel/FORMETO_ARM_VELUTTO_16_CARD_MOB_02.jpg,carousel/FORMETO_ARM_VELUTTO_16_CARD_MOB_03.jpg,,,,carousel/FORMETO_ARM_VELUTTO_16_CARD_01.jpg,,,images/no_img.jpg,true,3d/CONSONO_ARM_MAX2018.zip
77,Угловой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/FORMETO_CORNER_CORS0_08_TYPE_01.png,Угловой диван Formeto отлично впишется в любой интерьер,180762,closeups/FORMETO_CORNER_CORS0_08_CLOSEUP.jpg,257,86,178,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,formeto-cornerl-corso-08,3,7,8,1,2,carousel/FORMETO_CORNER_CORS0_08_CARD_01.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_02.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_03.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_04.jpg,,carousel/FORMETO_CORNER_CORS0_08_CARD_MOB_01.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_MOB_02.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_MOB_03.jpg,carousel/FORMETO_CORNER_CORS0_08_CARD_MOB_04.jpg,,,carousel/FORMETO_CORNER_CORS0_08_CARD_01.jpg,,,images/FORMETO_CORNER_CORS0_08_TYPE_01.png,true,3d/CONSONO_ARM_MAX2018.zip
78,Угловой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/FORMETO_CORNER_KILLIAN_01_TYPE_01.png,Угловой диван Formeto отлично впишется в любой интерьер,180762,closeups/FORMETO_CORNER_KILLIAN_01_CLOSEUP.jpg,257,86,178,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,formeto-cornerl-kilian-01,3,7,7,1,2,carousel/FORMETO_CORNER_KILLIAN_01_CARD_01.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_02.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_03.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_04.jpg,,carousel/FORMETO_CORNER_KILLIAN_01_CARD_MOB_01.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_MOB_02.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_MOB_03.jpg,carousel/FORMETO_CORNER_KILLIAN_01_CARD_MOB_04.jpg,,,carousel/FORMETO_CORNER_KILLIAN_01_CARD_01.jpg,,,images/FORMETO_CORNER_KILLIAN_01_TYPE_01.png,true,3d/CONSONO_ARM_MAX2018.zip
79,Угловой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/FORMETO_CORNER_PIXEL_FOREST_TYPE_01.png,Угловой диван Formeto отлично впишется в любой интерьер,180762,closeups/FORMETO_CORNER_PIXEL_FOREST_CLOSEUP.jpg,257,86,178,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,formeto-cornerl-pixel-forest,3,7,4,1,2,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_01.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_02.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_03.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_04.jpg,,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_MOB_01.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_MOB_02.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_MOB_03.jpg,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_MOB_04.jpg,,,carousel/FORMETO_CORNER_PIXEL_FOREST_CARD_01.jpg,,,images/FORMETO_CORNER_PIXEL_FOREST_TYPE_01.png,true,3d/CONSONO_ARM_MAX2018.zip
80,Угловой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/FORMETO_CORNER_VELUTTO_16_TYPE_01.png,Угловой диван Formeto отлично впишется в любой интерьер,180762,closeups/FORMETO_CORNER_VELUTTO_16_CLOSEUP.jpg,257,86,178,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,formeto-cornerl-velutto-16,3,7,11,1,2,carousel/FORMETO_CORNER_VELUTTO_16_CARD_01.jpg,carousel/FORMETO_CORNER_VELUTTO_16_CARD_02.jpg,carousel/FORMETO_CORNER_VELUTTO_16_CARD_03.jpg,carousel/FORMETO_CORNER_VELUTTO_16_CARD_04.jpg,,carousel/FORMETO_CORNER_VELUTTO_16_CARD_MOB_01.jpg,carousel/FORMETO_CORNER_VELUTTO_16_CARD_MOB_02.jpg,carousel/FORMETO_CORNER_VELUTTO_16_CARD_MOB_03.jpg,carousel/FORMETO_CORNER_VELUTTO_16_CARD_MOB_04.jpg,,,carousel/FORMETO_CORNER_VELUTTO_16_CARD_01.jpg,,,images/FORMETO_CORNER_VELUTTO_16_TYPE_01.png,true,3d/CONSONO_ARM_MAX2018.zip
81,Прямой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/FORMETO_SOFA_2M_ST_CORS0_08_GOODS_01.png,Прямой диван Formeto – универсальный выбор,118779,closeups/FORMETO_SOFA_CORS0_08_CLOSEUP.jpg,240,86,103,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,formeto-sofa_2m_st-corso-08,10,7,8,1,2,carousel/FORMETO_SOFA_2M_CORS0_08_CARD_01.jpg,carousel/FORMETO_SOFA_2M_CORS0_08_CARD_02.jpg,carousel/FORMETO_SOFA_2M_CORS0_08_CARD_03.jpg,carousel/FORMETO_SOFA_2M_CORS0_08_CARD_04.jpg,,carousel/FORMETO_SOFA_2M_CORS0_08_CARD_MOB_01.jpg,carousel/FORMETO_SOFA_2M_CORS0_08_CARD_MOB_02.jpg,carousel/FORMETO_SOFA_2M_CORS0_08_CARD_MOB_03.jpg,carousel/FORMETO_SOFA_2M_CORS0_08_CARD_MOB_04.jpg,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_05.jpg,,carousel/FORMETO_SOFA_2M_CORS0_08_CARD_01.jpg,,,images/FORMETO_SOFA_2M_ST_CORS0_08_GOODS_01.png,true,3d/CONSONO_ARM_MAX2018.zip
82,Прямой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/FORMETO_SOFA_2M_ST_KILLIAN_01_GOODS_01.png,Прямой диван Formeto – универсальный выбор,118779,closeups/FORMETO_SOFA_KILLIAN_01_CLOSEUP.jpg,240,86,103,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,formeto-sofa_2m_st-kilian-01,10,7,7,1,2,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_01.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_02.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_03.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_04.jpg,,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_MOB_01.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_MOB_02.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_MOB_03.jpg,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_MOB_04.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_05.jpg,,carousel/FORMETO_SOFA_2M_KILLIAN_01_CARD_01.jpg,,,images/FORMETO_SOFA_2M_ST_KILLIAN_01_GOODS_01.png,true,3d/CONSONO_ARM_MAX2018.zip
83,Прямой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/FORMETO_SOFA_2M_ST_KILLIAN_01_GOODS_01.png,Прямой диван Formeto – универсальный выбор,118779,closeups/FORMETO_SOFA_PIXEL_FOREST_CLOSEUP.jpg,240,86,103,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,formeto-sofa_2m_st-pixel-forest,10,7,4,1,2,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_01.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_02.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_03.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_04.jpg,,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_MOB_01.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_MOB_02.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_MOB_03.jpg,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_MOB_04.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_05.jpg,,carousel/FORMETO_SOFA_2M_PIXEL_FOREST_CARD_01.jpg,,,images/FORMETO_SOFA_2M_ST_KILLIAN_01_GOODS_01.png,true,3d/CONSONO_ARM_MAX2018.zip
84,Прямой диван Formeto,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/FORMETO_SOFA_2M_ST_PIXEL_FOREST_GOODS_01.png,Прямой диван Formeto – универсальный выбор,118779,closeups/FORMETO_SOFA_VELUTTO_16_CLOSEUP.jpg,240,86,103,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,да,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,formeto-sofa_2m_st-velutto-16,10,7,11,1,2,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_01.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_02.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_03.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_04.jpg,,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_MOB_01.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_MOB_02.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_MOB_03.jpg,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_MOB_04.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_05.jpg,,carousel/FORMETO_SOFA_2M_VELUTTO_16_CARD_01.jpg,,,images/FORMETO_SOFA_2M_ST_PIXEL_FOREST_GOODS_01.png,true,3d/CONSONO_ARM_MAX2018.zip
85,Прямой диван Sempero,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/SEMPERO_SOFA_3M_ST_CORS0_08_GOODS_01.png,Прямой трехместный диван Sempero,118632,closeups/SEMPERO_SOFA_3M_ST_CORSO_08_CLOSEUP.jpg,226,92,90,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,Пантограф,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,sempero-sofa_3m_st-corso-08,12,8,8,1,2,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_01.jpg,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_02.jpg,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_03.jpg,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_04.jpg,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_05.jpg,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_MOB_01.jpg,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_MOB_02.jpg,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_MOB_03.jpg,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_MOB_04.jpg,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_MOB_05.jpg,,carousel/SEMPERO_SOFA_3M_ST_CORS0_08_CARD_01.jpg,,,images/SEMPERO_SOFA_3M_ST_CORS0_08_GOODS_01.png,true,3d/CONSONO_ARM_MAX2018.zip
86,Прямой диван Sempero,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_GOODS_01.png,Прямой трехместный диван Sempero,118632,closeups/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CLOSEUP.jpg,226,92,90,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,Пантограф,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,sempero-sofa_3m_st-leather-black,12,8,12,1,2,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_01.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_02.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_03.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_04.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_05.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_MOB_01.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_MOB_02.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_MOB_03.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_MOB_04.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_MOB_05.jpg,,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_CARD_01.jpg,,,images/SEMPERO_SOFA_3M_ST_LEATHER_BLACK_GOODS_01.png,true,3d/CONSONO_ARM_MAX2018.zip
87,Прямой диван Sempero,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_GOODS_01.png,Прямой трехместный диван Sempero,118632,closeups/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CLOSEUP.jpg,226,92,90,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,Пантограф,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,sempero-sofa_3m_st-leather-brown,12,8,10,1,2,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_01.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_02.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_03.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_04.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_05.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_MOB_01.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_MOB_02.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_MOB_03.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_MOB_04.jpg,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_MOB_05.jpg,,carousel/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_CARD_01.jpg,,,images/SEMPERO_SOFA_3M_ST_LEATHER_BROWN_GOODS_01.png,true,3d/CONSONO_ARM_MAX2018.zip
88,Прямой диван Sempero,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,,,true,true,true,true,true,true,images/SEMPERO_SOFA_3M_ST_VELUTTO_16_GOODS_01.png,Прямой трехместный диван Sempero,118632,closeups/SEMPERO_SOFA_3M_ST_VELUTTO_16_CLOSEUP.jpg,226,92,90,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,Пантограф,да,да,schemes/CON_ARMCH.svg,Ортопедические свойства,2024-03-14 00:22:49.000 +0300,2024-03-14 00:26:49.000 +0300,sempero-sofa_3m_st-velutto-16,12,8,11,1,2,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_01.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_02.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_03.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_04.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_05.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_MOB_01.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_MOB_02.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_MOB_03.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_MOB_04.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_MOB_05.jpg,,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_01.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_06.jpg,carousel/SEMPERO_SOFA_3M_ST_VELUTTO_16_CARD_MOB_06.jpg,images/SEMPERO_SOFA_3M_ST_VELUTTO_16_GOODS_01.png,true,3d/CONSONO_ARM_MAX2018.zip
